半径,中心 X,中心 Y
9.5000,2582.5407,1689.2949
9.5000,2648.5407,1689.2949
9.5000,2648.5407,1722.2949
9.5000,2648.5407,1623.2949
9.5000,2648.5407,1656.2949
9.5000,2648.5407,1755.2949
9.5000,2615.5407,1062.2949
9.5000,2615.5407,1095.2949
9.5000,2615.5407,996.2949
9.5000,2615.5407,1029.2949
9.5000,2648.5407,1392.2949
9.5000,2648.5407,1425.2949
9.5000,2648.5407,1326.2949
9.5000,2648.5407,1359.2949
9.5000,2648.5407,1458.2949
9.5000,2648.5407,1557.2949
9.5000,2648.5407,1590.2949
9.5000,2648.5407,1491.2949
9.5000,2648.5407,1524.2949
9.5000,2615.5407,1491.2949
9.5000,2615.5407,1524.2949
9.5000,2615.5407,1425.2949
9.5000,2615.5407,1458.2949
9.5000,2615.5407,1557.2949
9.5000,2615.5407,1656.2949
9.5000,2615.5407,1689.2949
9.5000,2615.5407,1590.2949
9.5000,2615.5407,1623.2949
9.5000,2615.5407,1194.2949
9.5000,2615.5407,1227.2949
9.5000,2615.5407,1128.2949
9.5000,2615.5407,1161.2949
9.5000,2615.5407,1260.2949
9.5000,2615.5407,1359.2949
9.5000,2615.5407,1392.2949
9.5000,2615.5407,1293.2949
9.5000,2615.5407,1326.2949
9.5000,2384.5407,1293.2949
9.5000,2186.5407,1194.2949
9.5000,2186.5407,1227.2949
9.5000,2186.5407,1128.2949
9.5000,2186.5407,1161.2949
9.5000,2186.5407,1260.2949
9.5000,2186.5407,1359.2949
9.5000,2186.5407,1392.2949
9.5000,2186.5407,1293.2949
9.5000,2186.5407,1326.2949
9.5000,2186.5407,897.2949
9.5000,2186.5407,930.2949
9.5000,2186.5407,831.2949
9.5000,2186.5407,864.2949
9.5000,2186.5407,963.2949
9.5000,2186.5407,1062.2949
9.5000,2186.5407,1095.2949
9.5000,2186.5407,996.2949
9.5000,2186.5407,1029.2949
9.5000,2153.5407,633.2949
9.5000,2153.5407,666.2949
9.5000,2186.5407,1722.2949
9.5000,2186.5407,1755.2949
9.5000,2153.5407,699.2949
9.5000,2153.5407,798.2949
9.5000,2153.5407,831.2949
9.5000,2153.5407,732.2949
9.5000,2153.5407,765.2949
9.5000,2186.5407,1491.2949
9.5000,2186.5407,1524.2949
9.5000,2186.5407,1425.2949
9.5000,2186.5407,1458.2949
9.5000,2186.5407,1557.2949
9.5000,2186.5407,1656.2949
9.5000,2186.5407,1689.2949
9.5000,2186.5407,1590.2949
9.5000,2186.5407,1623.2949
9.5000,2219.5407,1128.2949
9.5000,2219.5407,1161.2949
9.5000,2219.5407,1062.2949
9.5000,2219.5407,1095.2949
9.5000,2219.5407,1194.2949
9.5000,2219.5407,1293.2949
9.5000,2219.5407,1326.2949
9.5000,2219.5407,1227.2949
9.5000,2219.5407,1260.2949
9.5000,2219.5407,831.2949
9.5000,2219.5407,864.2949
9.5000,2219.5407,765.2949
9.5000,2219.5407,798.2949
9.5000,2219.5407,897.2949
9.5000,2219.5407,996.2949
9.5000,2219.5407,1029.2949
9.5000,2219.5407,930.2949
9.5000,2219.5407,963.2949
9.5000,2219.5407,1722.2949
9.5000,2219.5407,1755.2949
9.5000,2219.5407,1656.2949
9.5000,2219.5407,1689.2949
9.5000,2186.5407,666.2949
9.5000,2186.5407,765.2949
9.5000,2186.5407,798.2949
9.5000,2186.5407,699.2949
9.5000,2186.5407,732.2949
9.5000,2219.5407,1425.2949
9.5000,2219.5407,1458.2949
9.5000,2219.5407,1359.2949
9.5000,2219.5407,1392.2949
9.5000,2219.5407,1491.2949
9.5000,2219.5407,1590.2949
9.5000,2219.5407,1623.2949
9.5000,2219.5407,1524.2949
9.5000,2219.5407,1557.2949
9.5000,2153.5407,864.2949
9.5000,2120.5407,1293.2949
9.5000,2120.5407,1326.2949
9.5000,2120.5407,1227.2949
9.5000,2120.5407,1260.2949
9.5000,2120.5407,1359.2949
9.5000,2120.5407,1458.2949
9.5000,2120.5407,1491.2949
9.5000,2120.5407,1392.2949
9.5000,2120.5407,1425.2949
9.5000,2120.5407,996.2949
9.5000,2120.5407,1029.2949
9.5000,2120.5407,930.2949
9.5000,2120.5407,963.2949
9.5000,2120.5407,1062.2949
9.5000,2120.5407,1161.2949
9.5000,2120.5407,1194.2949
9.5000,2120.5407,1095.2949
9.5000,2120.5407,1128.2949
9.5000,2087.5407,732.2949
9.5000,2087.5407,765.2949
9.5000,2087.5407,666.2949
9.5000,2087.5407,699.2949
9.5000,2087.5407,798.2949
9.5000,2087.5407,897.2949
9.5000,2087.5407,930.2949
9.5000,2087.5407,831.2949
9.5000,2087.5407,864.2949
9.5000,2120.5407,1590.2949
9.5000,2120.5407,1623.2949
9.5000,2120.5407,1524.2949
9.5000,2120.5407,1557.2949
9.5000,2120.5407,1656.2949
9.5000,2120.5407,1755.2949
9.5000,2087.5407,633.2949
9.5000,2120.5407,1689.2949
9.5000,2120.5407,1722.2949
9.5000,2153.5407,1260.2949
9.5000,2153.5407,1293.2949
9.5000,2153.5407,1194.2949
9.5000,2153.5407,1227.2949
9.5000,2153.5407,1326.2949
9.5000,2153.5407,1425.2949
9.5000,2153.5407,1458.2949
9.5000,2153.5407,1359.2949
9.5000,2153.5407,1392.2949
9.5000,2153.5407,963.2949
9.5000,2153.5407,996.2949
9.5000,2153.5407,897.2949
9.5000,2153.5407,930.2949
9.5000,2153.5407,1029.2949
9.5000,2153.5407,1128.2949
9.5000,2153.5407,1161.2949
9.5000,2153.5407,1062.2949
9.5000,2153.5407,1095.2949
9.5000,2120.5407,699.2949
9.5000,2120.5407,732.2949
9.5000,2120.5407,633.2949
9.5000,2120.5407,666.2949
9.5000,2120.5407,765.2949
9.5000,2120.5407,864.2949
9.5000,2120.5407,897.2949
9.5000,2120.5407,798.2949
9.5000,2120.5407,831.2949
9.5000,2153.5407,1557.2949
9.5000,2153.5407,1590.2949
9.5000,2153.5407,1491.2949
9.5000,2153.5407,1524.2949
9.5000,2153.5407,1623.2949
9.5000,2153.5407,1722.2949
9.5000,2153.5407,1755.2949
9.5000,2153.5407,1656.2949
9.5000,2153.5407,1689.2949
9.5000,2318.5407,798.2949
9.5000,2318.5407,831.2949
9.5000,2318.5407,732.2949
9.5000,2318.5407,765.2949
9.5000,2318.5407,864.2949
9.5000,2318.5407,963.2949
9.5000,2318.5407,996.2949
9.5000,2318.5407,897.2949
9.5000,2318.5407,930.2949
9.5000,2351.5407,1557.2949
9.5000,2351.5407,1590.2949
9.5000,2351.5407,1491.2949
9.5000,2351.5407,1524.2949
9.5000,2351.5407,1623.2949
9.5000,2351.5407,1722.2949
9.5000,2351.5407,1755.2949
9.5000,2351.5407,1656.2949
9.5000,2351.5407,1689.2949
9.5000,2318.5407,1392.2949
9.5000,2318.5407,1425.2949
9.5000,2318.5407,1326.2949
9.5000,2318.5407,1359.2949
9.5000,2318.5407,1458.2949
9.5000,2318.5407,1557.2949
9.5000,2318.5407,1590.2949
9.5000,2318.5407,1491.2949
9.5000,2318.5407,1524.2949
9.5000,2318.5407,1095.2949
9.5000,2318.5407,1128.2949
9.5000,2318.5407,1029.2949
9.5000,2318.5407,1062.2949
9.5000,2318.5407,1161.2949
9.5000,2318.5407,1260.2949
9.5000,2318.5407,1293.2949
9.5000,2318.5407,1194.2949
9.5000,2318.5407,1227.2949
9.5000,2384.5407,1689.2949
9.5000,2384.5407,1722.2949
9.5000,2384.5407,1623.2949
9.5000,2384.5407,1656.2949
9.5000,2384.5407,1755.2949
9.5000,2351.5407,831.2949
9.5000,2351.5407,864.2949
9.5000,2351.5407,765.2949
9.5000,2351.5407,798.2949
9.5000,2384.5407,1392.2949
9.5000,2384.5407,1425.2949
9.5000,2384.5407,1326.2949
9.5000,2384.5407,1359.2949
9.5000,2384.5407,1458.2949
9.5000,2384.5407,1557.2949
9.5000,2384.5407,1590.2949
9.5000,2384.5407,1491.2949
9.5000,2384.5407,1524.2949
9.5000,2351.5407,1260.2949
9.5000,2351.5407,1293.2949
9.5000,2351.5407,1194.2949
9.5000,2351.5407,1227.2949
9.5000,2351.5407,1326.2949
9.5000,2351.5407,1425.2949
9.5000,2351.5407,1458.2949
9.5000,2351.5407,1359.2949
9.5000,2351.5407,1392.2949
9.5000,2351.5407,963.2949
9.5000,2351.5407,996.2949
9.5000,2351.5407,897.2949
9.5000,2351.5407,930.2949
9.5000,2351.5407,1029.2949
9.5000,2351.5407,1128.2949
9.5000,2351.5407,1161.2949
9.5000,2351.5407,1062.2949
9.5000,2351.5407,1095.2949
9.5000,2318.5407,1623.2949
9.5000,2252.5407,1062.2949
9.5000,2252.5407,1095.2949
9.5000,2252.5407,996.2949
9.5000,2252.5407,1029.2949
9.5000,2252.5407,1128.2949
9.5000,2252.5407,1227.2949
9.5000,2252.5407,1260.2949
9.5000,2252.5407,1161.2949
9.5000,2252.5407,1194.2949
9.5000,2252.5407,765.2949
9.5000,2252.5407,798.2949
9.5000,2252.5407,699.2949
9.5000,2252.5407,732.2949
9.5000,2252.5407,831.2949
9.5000,2252.5407,930.2949
9.5000,2252.5407,963.2949
9.5000,2252.5407,864.2949
9.5000,2252.5407,897.2949
9.5000,2252.5407,1656.2949
9.5000,2252.5407,1689.2949
9.5000,2252.5407,1590.2949
9.5000,2252.5407,1623.2949
9.5000,2252.5407,1722.2949
9.5000,2219.5407,699.2949
9.5000,2219.5407,732.2949
9.5000,2252.5407,1755.2949
9.5000,2219.5407,666.2949
9.5000,2252.5407,1359.2949
9.5000,2252.5407,1392.2949
9.5000,2252.5407,1293.2949
9.5000,2252.5407,1326.2949
9.5000,2252.5407,1425.2949
9.5000,2252.5407,1524.2949
9.5000,2252.5407,1557.2949
9.5000,2252.5407,1458.2949
9.5000,2252.5407,1491.2949
9.5000,2285.5407,963.2949
9.5000,2285.5407,996.2949
9.5000,2285.5407,897.2949
9.5000,2285.5407,930.2949
9.5000,2285.5407,1029.2949
9.5000,2285.5407,1128.2949
9.5000,2285.5407,1161.2949
9.5000,2285.5407,1062.2949
9.5000,2285.5407,1095.2949
9.5000,2318.5407,1722.2949
9.5000,2318.5407,1755.2949
9.5000,2318.5407,1656.2949
9.5000,2318.5407,1689.2949
9.5000,2285.5407,732.2949
9.5000,2285.5407,831.2949
9.5000,2285.5407,864.2949
9.5000,2285.5407,765.2949
9.5000,2285.5407,798.2949
9.5000,2285.5407,1557.2949
9.5000,2285.5407,1590.2949
9.5000,2285.5407,1491.2949
9.5000,2285.5407,1524.2949
9.5000,2285.5407,1623.2949
9.5000,2285.5407,1722.2949
9.5000,2285.5407,1755.2949
9.5000,2285.5407,1656.2949
9.5000,2285.5407,1689.2949
9.5000,2285.5407,1260.2949
9.5000,2285.5407,1293.2949
9.5000,2285.5407,1194.2949
9.5000,2285.5407,1227.2949
9.5000,2285.5407,1326.2949
9.5000,2285.5407,1425.2949
9.5000,2285.5407,1458.2949
9.5000,2285.5407,1359.2949
9.5000,2285.5407,1392.2949
9.5000,2780.5407,2085.2949
9.5000,1922.5407,2250.2949
9.5000,1922.5407,2217.2949
9.5000,1922.5407,2316.2949
9.5000,1922.5407,2283.2949
9.5000,1922.5407,2184.2949
9.5000,1922.5407,2085.2949
9.5000,1922.5407,2052.2949
9.5000,1922.5407,2151.2949
9.5000,1922.5407,2118.2949
9.5000,1922.5407,2547.2949
9.5000,1922.5407,2514.2949
9.5000,1922.5407,2613.2949
9.5000,1922.5407,2580.2949
9.5000,1922.5407,2481.2949
9.5000,1922.5407,2382.2949
9.5000,1922.5407,2349.2949
9.5000,1922.5407,2448.2949
9.5000,1955.5407,2415.2949
9.5000,1889.5407,2877.2949
9.5000,1889.5407,2844.2949
9.5000,1889.5407,2943.2949
9.5000,1889.5407,2910.2949
9.5000,1889.5407,2811.2949
9.5000,1889.5407,2712.2949
9.5000,1889.5407,2679.2949
9.5000,1889.5407,2778.2949
9.5000,1889.5407,2745.2949
9.5000,1922.5407,1953.2949
9.5000,1922.5407,1920.2949
9.5000,1922.5407,2019.2949
9.5000,1922.5407,1986.2949
9.5000,1922.5407,1887.2949
9.5000,1889.5407,3009.2949
9.5000,1889.5407,2976.2949
9.5000,1922.5407,1854.2949
9.5000,1922.5407,1821.2949
9.5000,1955.5407,2217.2949
9.5000,1955.5407,2184.2949
9.5000,1955.5407,2283.2949
9.5000,1955.5407,2250.2949
9.5000,1955.5407,2151.2949
9.5000,1955.5407,2052.2949
9.5000,1955.5407,2019.2949
9.5000,1955.5407,2118.2949
9.5000,1955.5407,2085.2949
9.5000,1955.5407,2514.2949
9.5000,1955.5407,2481.2949
9.5000,1955.5407,2580.2949
9.5000,1955.5407,2547.2949
9.5000,1955.5407,2448.2949
9.5000,1955.5407,2349.2949
9.5000,1955.5407,2316.2949
9.5000,1988.5407,2415.2949
9.5000,1955.5407,2382.2949
9.5000,1922.5407,2844.2949
9.5000,1922.5407,2811.2949
9.5000,1922.5407,2910.2949
9.5000,1922.5407,2877.2949
9.5000,1922.5407,2778.2949
9.5000,1922.5407,2679.2949
9.5000,1922.5407,2646.2949
9.5000,1922.5407,2745.2949
9.5000,1922.5407,2712.2949
9.5000,1955.5407,1920.2949
9.5000,1955.5407,1887.2949
9.5000,1955.5407,1986.2949
9.5000,1955.5407,1953.2949
9.5000,1955.5407,1854.2949
9.5000,1922.5407,2976.2949
9.5000,1922.5407,2943.2949
9.5000,1955.5407,1821.2949
9.5000,1922.5407,3009.2949
9.5000,1889.5407,2646.2949
9.5000,1856.5407,2283.2949
9.5000,1856.5407,2250.2949
9.5000,1856.5407,2349.2949
9.5000,1856.5407,2316.2949
9.5000,1856.5407,2217.2949
9.5000,1856.5407,2118.2949
9.5000,1856.5407,2085.2949
9.5000,1856.5407,2184.2949
9.5000,1856.5407,2151.2949
9.5000,1856.5407,2580.2949
9.5000,1856.5407,2547.2949
9.5000,1856.5407,2646.2949
9.5000,1856.5407,2613.2949
9.5000,1856.5407,2514.2949
9.5000,1856.5407,2415.2949
9.5000,1856.5407,2382.2949
9.5000,1856.5407,2481.2949
9.5000,1856.5407,2448.2949
9.5000,1823.5407,2943.2949
9.5000,1823.5407,2910.2949
9.5000,1823.5407,3009.2949
9.5000,1823.5407,2976.2949
9.5000,1823.5407,2877.2949
9.5000,1823.5407,2778.2949
9.5000,1823.5407,2745.2949
9.5000,1823.5407,2844.2949
9.5000,1823.5407,2811.2949
9.5000,1856.5407,1986.2949
9.5000,1856.5407,1953.2949
9.5000,1856.5407,2052.2949
9.5000,1856.5407,2019.2949
9.5000,1856.5407,1920.2949
9.5000,1856.5407,1821.2949
9.5000,1823.5407,3042.2949
9.5000,1856.5407,1887.2949
9.5000,1856.5407,1854.2949
9.5000,1889.5407,2250.2949
9.5000,1889.5407,2217.2949
9.5000,1889.5407,2316.2949
9.5000,1889.5407,2283.2949
9.5000,1889.5407,2184.2949
9.5000,1889.5407,2085.2949
9.5000,1889.5407,2052.2949
9.5000,1889.5407,2151.2949
9.5000,1889.5407,2118.2949
9.5000,1889.5407,2547.2949
9.5000,1889.5407,2514.2949
9.5000,1889.5407,2613.2949
9.5000,1889.5407,2580.2949
9.5000,1889.5407,2481.2949
9.5000,1889.5407,2382.2949
9.5000,1889.5407,2349.2949
9.5000,1889.5407,2448.2949
9.5000,1889.5407,2415.2949
9.5000,1856.5407,2877.2949
9.5000,1856.5407,2844.2949
9.5000,1856.5407,2943.2949
9.5000,1856.5407,2910.2949
9.5000,1856.5407,2811.2949
9.5000,1856.5407,2712.2949
9.5000,1856.5407,2679.2949
9.5000,1856.5407,2778.2949
9.5000,1856.5407,2745.2949
9.5000,1889.5407,1953.2949
9.5000,1889.5407,1920.2949
9.5000,1889.5407,2019.2949
9.5000,1889.5407,1986.2949
9.5000,1889.5407,1887.2949
9.5000,1856.5407,3009.2949
9.5000,1856.5407,2976.2949
9.5000,1889.5407,1854.2949
9.5000,1889.5407,1821.2949
9.5000,2054.5407,2250.2949
9.5000,2054.5407,2217.2949
9.5000,2054.5407,2316.2949
9.5000,2054.5407,2283.2949
9.5000,2054.5407,2184.2949
9.5000,2054.5407,2085.2949
9.5000,2054.5407,2052.2949
9.5000,2054.5407,2151.2949
9.5000,2054.5407,2118.2949
9.5000,2054.5407,2547.2949
9.5000,2054.5407,2514.2949
9.5000,2054.5407,2613.2949
9.5000,2054.5407,2580.2949
9.5000,2054.5407,2481.2949
9.5000,2054.5407,2382.2949
9.5000,2054.5407,2349.2949
9.5000,2054.5407,2448.2949
9.5000,2054.5407,2415.2949
9.5000,2021.5407,2844.2949
9.5000,2021.5407,2811.2949
9.5000,2021.5407,2910.2949
9.5000,2021.5407,2877.2949
9.5000,2021.5407,2778.2949
9.5000,2021.5407,2679.2949
9.5000,2021.5407,2646.2949
9.5000,2021.5407,2745.2949
9.5000,2021.5407,2712.2949
9.5000,2054.5407,1953.2949
9.5000,2054.5407,1920.2949
9.5000,2054.5407,2019.2949
9.5000,2054.5407,1986.2949
9.5000,2054.5407,1887.2949
9.5000,2021.5407,2976.2949
9.5000,2021.5407,2943.2949
9.5000,2054.5407,1854.2949
9.5000,2054.5407,1821.2949
9.5000,2087.5407,2250.2949
9.5000,2087.5407,2217.2949
9.5000,2087.5407,2316.2949
9.5000,2087.5407,2283.2949
9.5000,2087.5407,2184.2949
9.5000,2087.5407,2085.2949
9.5000,2087.5407,2052.2949
9.5000,2087.5407,2151.2949
9.5000,2087.5407,2118.2949
9.5000,2087.5407,2547.2949
9.5000,2087.5407,2514.2949
9.5000,2087.5407,2613.2949
9.5000,2087.5407,2580.2949
9.5000,2087.5407,2481.2949
9.5000,2087.5407,2382.2949
9.5000,2087.5407,2349.2949
9.5000,2087.5407,2448.2949
9.5000,2087.5407,2415.2949
9.5000,2054.5407,2844.2949
9.5000,2054.5407,2811.2949
9.5000,2054.5407,2910.2949
9.5000,2054.5407,2877.2949
9.5000,2054.5407,2778.2949
9.5000,2054.5407,2679.2949
9.5000,2054.5407,2646.2949
9.5000,2054.5407,2745.2949
9.5000,2054.5407,2712.2949
9.5000,2087.5407,1953.2949
9.5000,2087.5407,1920.2949
9.5000,2087.5407,2019.2949
9.5000,2087.5407,1986.2949
9.5000,2087.5407,1887.2949
9.5000,2054.5407,2976.2949
9.5000,2054.5407,2943.2949
9.5000,2087.5407,1854.2949
9.5000,2087.5407,1821.2949
9.5000,2021.5407,2613.2949
9.5000,1988.5407,2184.2949
9.5000,1988.5407,2151.2949
9.5000,1988.5407,2250.2949
9.5000,1988.5407,2217.2949
9.5000,1988.5407,2118.2949
9.5000,1988.5407,2019.2949
9.5000,1988.5407,1986.2949
9.5000,1988.5407,2085.2949
9.5000,1988.5407,2052.2949
9.5000,1988.5407,2514.2949
9.5000,1988.5407,2481.2949
9.5000,1988.5407,2580.2949
9.5000,1988.5407,2547.2949
9.5000,1988.5407,2448.2949
9.5000,1988.5407,2316.2949
9.5000,1988.5407,2283.2949
9.5000,1988.5407,2382.2949
9.5000,1988.5407,2349.2949
9.5000,1955.5407,2811.2949
9.5000,1955.5407,2778.2949
9.5000,1955.5407,2877.2949
9.5000,1955.5407,2844.2949
9.5000,1955.5407,2745.2949
9.5000,1955.5407,2646.2949
9.5000,1955.5407,2613.2949
9.5000,1955.5407,2712.2949
9.5000,1955.5407,2679.2949
9.5000,1988.5407,1887.2949
9.5000,1988.5407,1854.2949
9.5000,1988.5407,1953.2949
9.5000,1988.5407,1920.2949
9.5000,1988.5407,1821.2949
9.5000,1955.5407,2943.2949
9.5000,1955.5407,2910.2949
9.5000,1955.5407,3009.2949
9.5000,1955.5407,2976.2949
9.5000,2021.5407,2217.2949
9.5000,2021.5407,2184.2949
9.5000,2021.5407,2283.2949
9.5000,2021.5407,2250.2949
9.5000,2021.5407,2151.2949
9.5000,2021.5407,2052.2949
9.5000,2021.5407,2019.2949
9.5000,2021.5407,2118.2949
9.5000,2021.5407,2085.2949
9.5000,2021.5407,2514.2949
9.5000,2021.5407,2481.2949
9.5000,2021.5407,2580.2949
9.5000,2021.5407,2547.2949
9.5000,2021.5407,2448.2949
9.5000,2021.5407,2349.2949
9.5000,2021.5407,2316.2949
9.5000,2021.5407,2415.2949
9.5000,2021.5407,2382.2949
9.5000,1988.5407,2811.2949
9.5000,1988.5407,2778.2949
9.5000,1988.5407,2877.2949
9.5000,1988.5407,2844.2949
9.5000,1988.5407,2745.2949
9.5000,1988.5407,2646.2949
9.5000,1988.5407,2613.2949
9.5000,1988.5407,2712.2949
9.5000,1988.5407,2679.2949
9.5000,2021.5407,1920.2949
9.5000,2021.5407,1887.2949
9.5000,2021.5407,1986.2949
9.5000,2021.5407,1953.2949
9.5000,2021.5407,1854.2949
9.5000,1988.5407,2943.2949
9.5000,1988.5407,2910.2949
9.5000,2021.5407,1821.2949
9.5000,1988.5407,2976.2949
9.5000,1823.5407,2712.2949
9.5000,1658.5407,2613.2949
9.5000,1658.5407,2580.2949
9.5000,1658.5407,2679.2949
9.5000,1658.5407,2646.2949
9.5000,1658.5407,2547.2949
9.5000,1658.5407,2448.2949
9.5000,1658.5407,2415.2949
9.5000,1658.5407,2514.2949
9.5000,1658.5407,2481.2949
9.5000,1658.5407,2910.2949
9.5000,1658.5407,2877.2949
9.5000,1658.5407,2976.2949
9.5000,1658.5407,2943.2949
9.5000,1658.5407,2844.2949
9.5000,1658.5407,2745.2949
9.5000,1658.5407,2712.2949
9.5000,1658.5407,2811.2949
9.5000,1658.5407,2778.2949
9.5000,1658.5407,2019.2949
9.5000,1658.5407,1986.2949
9.5000,1658.5407,2085.2949
9.5000,1658.5407,2052.2949
9.5000,1658.5407,1953.2949
9.5000,1658.5407,1854.2949
9.5000,1658.5407,1821.2949
9.5000,1658.5407,1920.2949
9.5000,1658.5407,1887.2949
9.5000,1658.5407,2316.2949
9.5000,1658.5407,2283.2949
9.5000,1658.5407,2382.2949
9.5000,1658.5407,2349.2949
9.5000,1658.5407,2250.2949
9.5000,1658.5407,2151.2949
9.5000,1658.5407,2118.2949
9.5000,1658.5407,2217.2949
9.5000,1658.5407,2184.2949
9.5000,1691.5407,2547.2949
9.5000,1691.5407,2514.2949
9.5000,1691.5407,2613.2949
9.5000,1691.5407,2580.2949
9.5000,1691.5407,2481.2949
9.5000,1691.5407,2382.2949
9.5000,1691.5407,2349.2949
9.5000,1691.5407,2448.2949
9.5000,1691.5407,2415.2949
9.5000,1691.5407,2844.2949
9.5000,1691.5407,2811.2949
9.5000,1691.5407,2910.2949
9.5000,1691.5407,2877.2949
9.5000,1691.5407,2778.2949
9.5000,1691.5407,2679.2949
9.5000,1691.5407,2646.2949
9.5000,1691.5407,2745.2949
9.5000,1691.5407,2712.2949
9.5000,1691.5407,1953.2949
9.5000,1691.5407,1920.2949
9.5000,1691.5407,2019.2949
9.5000,1691.5407,1986.2949
9.5000,1691.5407,1887.2949
9.5000,1658.5407,3042.2949
9.5000,1658.5407,3009.2949
9.5000,1691.5407,1854.2949
9.5000,1691.5407,1821.2949
9.5000,1691.5407,2250.2949
9.5000,1691.5407,2217.2949
9.5000,1691.5407,2316.2949
9.5000,1691.5407,2283.2949
9.5000,1691.5407,2184.2949
9.5000,1691.5407,2085.2949
9.5000,1691.5407,2052.2949
9.5000,1691.5407,2151.2949
9.5000,1691.5407,2118.2949
9.5000,2846.5407,1788.2949
9.5000,1625.5407,2613.2949
9.5000,1625.5407,2580.2949
9.5000,1625.5407,2679.2949
9.5000,1625.5407,2646.2949
9.5000,1625.5407,2547.2949
9.5000,1625.5407,2448.2949
9.5000,1625.5407,2415.2949
9.5000,1625.5407,2514.2949
9.5000,1625.5407,2481.2949
9.5000,1625.5407,2910.2949
9.5000,1625.5407,2877.2949
9.5000,1625.5407,2976.2949
9.5000,1625.5407,2943.2949
9.5000,1625.5407,2844.2949
9.5000,1625.5407,2745.2949
9.5000,1625.5407,2712.2949
9.5000,1625.5407,2811.2949
9.5000,1625.5407,2778.2949
9.5000,1625.5407,2019.2949
9.5000,1625.5407,1986.2949
9.5000,1625.5407,2085.2949
9.5000,1625.5407,2052.2949
9.5000,1625.5407,1953.2949
9.5000,1625.5407,1854.2949
9.5000,1625.5407,1821.2949
9.5000,1625.5407,1920.2949
9.5000,1625.5407,1887.2949
9.5000,1625.5407,2316.2949
9.5000,1625.5407,2283.2949
9.5000,1625.5407,2382.2949
9.5000,1625.5407,2349.2949
9.5000,1625.5407,2250.2949
9.5000,1625.5407,2151.2949
9.5000,1625.5407,2118.2949
9.5000,1625.5407,2217.2949
9.5000,1625.5407,2184.2949
9.5000,2450.5407,1788.2949
9.5000,2384.5407,1788.2949
9.5000,2516.5407,1788.2949
9.5000,2483.5407,1788.2949
9.5000,2351.5407,1788.2949
9.5000,2252.5407,1788.2949
9.5000,2219.5407,1788.2949
9.5000,2318.5407,1788.2949
9.5000,2285.5407,1788.2949
9.5000,2747.5407,1788.2949
9.5000,2714.5407,1788.2949
9.5000,2813.5407,1788.2949
9.5000,2780.5407,1788.2949
9.5000,2681.5407,1788.2949
9.5000,2582.5407,1788.2949
9.5000,2549.5407,1788.2949
9.5000,2648.5407,1788.2949
9.5000,2615.5407,1788.2949
9.5000,1823.5407,1788.2949
9.5000,1790.5407,1788.2949
9.5000,1889.5407,1788.2949
9.5000,1856.5407,1788.2949
9.5000,1757.5407,1788.2949
9.5000,1658.5407,1788.2949
9.5000,1625.5407,3009.2949
9.5000,1724.5407,1788.2949
9.5000,1691.5407,1788.2949
9.5000,2120.5407,1788.2949
9.5000,2087.5407,1788.2949
9.5000,2186.5407,1788.2949
9.5000,2153.5407,1788.2949
9.5000,2054.5407,1788.2949
9.5000,1955.5407,1788.2949
9.5000,1922.5407,1788.2949
9.5000,2021.5407,1788.2949
9.5000,1988.5407,1788.2949
9.5000,1790.5407,2382.2949
9.5000,1790.5407,2349.2949
9.5000,1790.5407,2448.2949
9.5000,1790.5407,2415.2949
9.5000,1790.5407,2316.2949
9.5000,1790.5407,2217.2949
9.5000,1790.5407,2184.2949
9.5000,1790.5407,2283.2949
9.5000,1790.5407,2250.2949
9.5000,1790.5407,2679.2949
9.5000,1790.5407,2646.2949
9.5000,1790.5407,2745.2949
9.5000,1790.5407,2712.2949
9.5000,1790.5407,2613.2949
9.5000,1790.5407,2514.2949
9.5000,1790.5407,2481.2949
9.5000,1790.5407,2580.2949
9.5000,1790.5407,2547.2949
9.5000,1757.5407,3042.2949
9.5000,1757.5407,3009.2949
9.5000,1790.5407,1854.2949
9.5000,1790.5407,1821.2949
9.5000,1757.5407,2976.2949
9.5000,1757.5407,2877.2949
9.5000,1757.5407,2844.2949
9.5000,1757.5407,2943.2949
9.5000,1757.5407,2910.2949
9.5000,1790.5407,2085.2949
9.5000,1790.5407,2052.2949
9.5000,1790.5407,2151.2949
9.5000,1790.5407,2118.2949
9.5000,1790.5407,2019.2949
9.5000,1790.5407,1920.2949
9.5000,1790.5407,1887.2949
9.5000,1790.5407,1986.2949
9.5000,1790.5407,1953.2949
9.5000,1823.5407,2316.2949
9.5000,1823.5407,2283.2949
9.5000,1823.5407,2382.2949
9.5000,1823.5407,2349.2949
9.5000,1823.5407,2250.2949
9.5000,1823.5407,2151.2949
9.5000,1823.5407,2118.2949
9.5000,1823.5407,2217.2949
9.5000,1823.5407,2184.2949
9.5000,1823.5407,2613.2949
9.5000,1823.5407,2580.2949
9.5000,1823.5407,2679.2949
9.5000,1823.5407,2646.2949
9.5000,1823.5407,2547.2949
9.5000,1823.5407,2448.2949
9.5000,1823.5407,2415.2949
9.5000,1823.5407,2514.2949
9.5000,1823.5407,2481.2949
9.5000,1790.5407,2976.2949
9.5000,1790.5407,2943.2949
9.5000,1790.5407,3042.2949
9.5000,1790.5407,3009.2949
9.5000,1790.5407,2910.2949
9.5000,1790.5407,2811.2949
9.5000,1790.5407,2778.2949
9.5000,1790.5407,2877.2949
9.5000,1790.5407,2844.2949
